District,City,year,pm25,pm10,so2,o3,no2,co
충청남도,청양,2018,22.08,34.33,0.0,0.03,0.01,0.36
충청남도,청양,2019,27.08,38.25,0.0,0.03,0.01,0.45
충청남도,청양,2020,20.67,33.83,0.0,0.03,0.01,0.38
충청남도,청양,2021,19.67,36.92,0.0,0.04,0.01,0.4
충청남도,청양,2022,18.55,31.18,0.0,0.04,0.01,0.34
충청남도,태안,2015,30.57,44.38,0.0,0.03,0.02,0.57
충청남도,태안,2016,27.76,48.02,0.0,0.03,0.02,0.49
충청남도,태안,2017,17.83,37.0,0.0,0.03,0.01,0.45
충청남도,태안,2018,17.58,37.0,0.0,0.03,0.01,0.5
충청남도,태안,2019,19.92,40.92,0.0,0.03,0.01,0.52
충청남도,태안,2020,15.5,33.67,0.0,0.03,0.01,0.48
충청남도,태안,2021,18.5,41.5,0.0,0.04,0.01,0.42
충청남도,태안,2022,15.82,32.36,0.0,0.04,0.01,0.39
충청남도,홍성,2015,30.57,44.38,0.0,0.03,0.02,0.57
충청남도,홍성,2016,27.76,48.02,0.0,0.03,0.02,0.49
충청남도,홍성,2017,24.0,40.5,0.0,0.03,0.01,0.4
충청남도,홍성,2018,23.92,39.67,0.0,0.03,0.01,0.41
충청남도,홍성,2019,26.83,40.17,0.0,0.03,0.01,0.49
충청남도,홍성,2020,22.33,35.17,0.0,0.03,0.01,0.41
충청남도,홍성,2021,21.5,39.92,0.0,0.04,0.01,0.39
충청남도,홍성,2022,19.36,32.36,0.0,0.04,0.01,0.34
충청북도,괴산,2015,29.25,47.29,0.0,0.03,0.02,0.54
충청북도,괴산,2016,24.27,42.02,0.0,0.02,0.02,0.54
충청북도,괴산,2017,25.54,41.92,0.0,0.03,0.02,0.54
충청북도,괴산,2018,25.81,42.61,0.0,0.03,0.02,0.47
충청북도,괴산,2019,26.36,37.54,0.0,0.03,0.01,0.46
충청북도,괴산,2020,21.25,32.17,0.0,0.03,0.01,0.42
충청북도,괴산,2021,20.08,35.0,0.0,0.03,0.01,0.41
충청북도,괴산,2022,20.0,29.91,0.0,0.03,0.01,0.32
충청북도,단양,2015,28.0,43.36,0.0,0.02,0.01,0.52
충청북도,단양,2016,21.58,39.75,0.0,0.02,0.02,0.62
충청북도,단양,2017,22.67,41.0,0.0,0.02,0.02,0.72
충청북도,단양,2018,24.83,40.75,0.0,0.02,0.02,0.58
충청북도,단양,2019,28.67,44.67,0.0,0.02,0.01,0.44
충청북도,단양,2020,19.25,29.75,0.0,0.03,0.01,0.52
충청북도,단양,2021,17.67,32.08,0.0,0.03,0.01,0.51
충청북도,단양,2022,18.0,27.18,0.0,0.03,0.01,0.48
충청북도,보은,2015,29.25,47.29,0.0,0.03,0.02,0.54
충청북도,보은,2016,24.27,42.02,0.0,0.02,0.02,0.54
충청북도,보은,2017,25.54,41.92,0.0,0.03,0.02,0.54
충청북도,보은,2018,25.81,42.61,0.0,0.03,0.02,0.47
충청북도,보은,2019,26.42,40.0,0.0,0.03,0.01,0.46
충청북도,보은,2020,21.5,32.58,0.0,0.03,0.01,0.47
충청북도,보은,2021,20.0,33.83,0.0,0.03,0.01,0.44
충청북도,보은,2022,19.0,29.1,0.0,0.03,0.01,0.31
충청북도,영동,2015,29.25,47.29,0.0,0.03,0.02,0.54
충청북도,영동,2016,24.27,42.02,0.0,0.02,0.02,0.54
충청북도,영동,2017,25.54,41.92,0.0,0.03,0.02,0.54
충청북도,영동,2018,22.56,38.11,0.0,0.03,0.01,0.34
충청북도,영동,2019,27.33,42.33,0.0,0.03,0.01,0.4
충청북도,영동,2020,19.42,32.83,0.0,0.03,0.01,0.43
충청북도,영동,2021,18.17,35.0,0.0,0.03,0.01,0.38
충청북도,영동,2022,17.0,28.09,0.0,0.03,0.01,0.29
충청북도,옥천,2015,29.25,47.29,0.0,0.03,0.02,0.54
충청북도,옥천,2016,24.27,42.02,0.0,0.02,0.02,0.54
충청북도,옥천,2017,21.33,35.33,0.0,0.03,0.02,0.4
충청북도,옥천,2018,25.0,40.17,0.0,0.03,0.02,0.42
충청북도,옥천,2019,29.0,43.17,0.0,0.03,0.02,0.48
충청북도,옥천,2020,22.08,33.58,0.0,0.02,0.02,0.46
충청북도,옥천,2021,20.17,36.58,0.0,0.03,0.02,0.52
충청북도,옥천,2022,18.18,32.64,0.0,0.03,0.02,0.44
충청북도,음성,2015,29.25,47.29,0.0,0.03,0.02,0.54
충청북도,음성,2016,24.27,42.02,0.0,0.02,0.02,0.54
충청북도,음성,2017,25.54,41.92,0.0,0.03,0.02,0.54
충청북도,음성,2018,25.81,42.61,0.0,0.03,0.02,0.47
충청북도,음성,2019,28.09,41.54,0.0,0.03,0.01,0.44
충청북도,음성,2020,23.08,36.0,0.0,0.03,0.01,0.39
충청북도,음성,2021,20.58,36.17,0.0,0.03,0.01,0.43
충청북도,음성,2022,21.36,34.09,0.0,0.03,0.01,0.41
충청북도,제천,2015,28.0,45.75,0.0,0.02,0.03,0.65
충청북도,제천,2016,23.58,40.25,0.0,0.02,0.02,0.67
충청북도,제천,2017,27.58,40.92,0.0,0.03,0.02,0.68
충청북도,제천,2018,26.75,42.17,0.0,0.02,0.02,0.58
충청북도,제천,2019,26.08,43.25,0.0,0.02,0.02,0.46
충청북도,제천,2020,19.91,32.54,0.0,0.02,0.02,0.53
충청북도,제천,2021,18.67,37.58,0.0,0.03,0.02,0.53
충청북도,제천,2022,17.82,34.09,0.0,0.03,0.01,0.5
충청북도,증평,2015,29.25,47.29,0.0,0.03,0.02,0.54
충청북도,증평,2016,24.27,42.02,0.0,0.02,0.02,0.54
충청북도,증평,2017,25.54,41.92,0.0,0.03,0.02,0.54
충청북도,증평,2018,27.44,43.78,0.0,0.03,0.02,0.34
충청북도,증평,2019,31.75,45.5,0.0,0.03,0.02,0.4
충청북도,증평,2020,24.25,39.83,0.0,0.03,0.01,0.42
충청북도,증평,2021,21.3,37.4,0.0,0.03,0.01,0.43
충청북도,증평,2022,19.0,32.18,0.0,0.03,0.01,0.32
충청북도,진천,2015,29.25,47.29,0.0,0.03,0.02,0.54
충청북도,진천,2016,23.33,36.83,0.0,0.02,0.02,0.48
충청북도,진천,2017,26.83,43.92,0.0,0.03,0.02,0.46
충청북도,진천,2018,25.17,42.5,0.0,0.03,0.02,0.54
충청북도,진천,2019,29.0,44.17,0.0,0.03,0.02,0.5
충청북도,진천,2020,23.42,37.33,0.0,0.03,0.01,0.47
충청북도,진천,2021,19.92,37.92,0.0,0.03,0.01,0.44
충청북도,진천,2022,21.18,35.0,0.0,0.03,0.01,0.36
충청북도,청원,2015,29.25,47.29,0.01,0.03,0.02,0.54
충청북도,청원,2016,24.27,42.02,0.0,0.02,0.02,0.54
충청북도,청원,2017,25.54,41.92,0.0,0.03,0.02,0.54
충청북도,청원,2018,25.81,42.61,0.0,0.03,0.02,0.47
충청북도,청원,2019,28.03,42.9,0.0,0.03,0.02,0.45
충청북도,청원,2020,21.46,34.67,0.0,0.03,0.01,0.45
충청북도,청원,2021,19.6,36.21,0.0,0.03,0.01,0.45
충청북도,청원,2022,19.2,31.81,0.0,0.03,0.01,0.39
충청북도,청주,2015,28.0,54.33,0.0,0.02,0.02,0.5
충청북도,청주,2016,28.75,48.67,0.0,0.03,0.02,0.48
충청북도,청주,2017,28.58,45.83,0.0,0.03,0.02,0.51
충청북도,청주,2018,28.75,44.75,0.0,0.03,0.02,0.46
충청북도,청주,2019,28.5,45.58,0.0,0.03,0.02,0.43
충청북도,청주,2020,22.25,37.92,0.0,0.03,0.02,0.43
충청북도,청주,2021,21.08,40.5,0.0,0.03,0.02,0.42
충청북도,청주,2022,20.18,34.18,0.0,0.03,0.01,0.37
충청북도,충주,2015,33.0,45.73,0.0,0.03,0.02,0.48
충청북도,충주,2016,24.08,44.58,0.0,0.03,0.02,0.46
충청북도,충주,2017,26.25,44.5,0.0,0.03,0.02,0.45
충청북도,충주,2018,26.0,48.67,0.0,0.02,0.02,0.47
충청북도,충주,2019,27.08,44.17,0.0,0.03,0.02,0.52
충청북도,충주,2020,19.67,36.83,0.0,0.03,0.02,0.45
충청북도,충주,2021,18.0,36.25,0.0,0.03,0.01,0.46
충청북도,충주,2022,19.45,33.46,0.0,0.03,0.01,0.44
