,Country,District,City,date,pm25,pm10,so2,o3,no2,co
11727,South Korea,전라북도,남원,2018.07,12,22,0.003,0.027,0.007*,0.4
11728,South Korea,전라북도,남원,2018.08,10,21,0.003,0.029,-,0.5
11729,South Korea,전라북도,남원,2018.09,10,22,0.003,0.032,-,0.5
11730,South Korea,전라북도,남원,2018.1,16,31,0.003,0.027,0.01,0.5
11731,South Korea,전라북도,남원,2018.11,33,57,0.002,0.019,0.016,0.6
11732,South Korea,전라북도,남원,2018.12,30,49,0.003,0.018,0.018,0.6
11733,South Korea,전라북도,남원,2019.01,38,62,0.003,0.022,0.019,0.6
11734,South Korea,전라북도,남원,2019.02,42,67,0.003,0.03,0.016,0.6
11735,South Korea,전라북도,남원,2019.03,40,67,0.002,0.042,0.014,0.5
11736,South Korea,전라북도,남원,2019.04,23,46,0.002,0.041,0.011,0.4
11737,South Korea,전라북도,남원,2019.05,23,50,0.002,0.056,0.011,0.4
11738,South Korea,전라북도,남원,2019.06,19,37,0.002,0.047,0.009,0.4
11739,South Korea,전라북도,남원,2019.07,11,21,0.002,0.031,0.008,0.3
11740,South Korea,전라북도,남원,2019.08,14,25,0.002,0.027,0.009,0.4
11741,South Korea,전라북도,남원,2019.09,11,21,0.002,0.026,0.008,0.3
11742,South Korea,전라북도,남원,2019.1,12,23,0.002,0.027,0.01,0.3
11743,South Korea,전라북도,남원,2019.11,20,33,0.002,0.021,0.015,0.5
11744,South Korea,전라북도,남원,2019.12,24,29,0.003,0.02,0.017,0.5
11745,South Korea,전라북도,남원,2020.01,26,30,0.002,0.023,0.017,0.5
11746,South Korea,전라북도,남원,2020.02,22,28,0.003,0.031,0.013,0.5
11747,South Korea,전라북도,남원,2020.03,18,31,0.003,0.034,0.01,0.4
11748,South Korea,전라북도,남원,2020.04,18,32,0.002,0.044,0.011,0.4
11749,South Korea,전라북도,남원,2020.05,17,31,0.002,0.042,0.007,0.3
11750,South Korea,전라북도,남원,2020.06,18,30,0.002,0.044,0.01,0.4
11751,South Korea,전라북도,남원,2020.07,11,17,0.002,0.029,0.009,0.2
11752,South Korea,전라북도,남원,2020.08,16,22,0.002,0.021,0.007,0.2
11753,South Korea,전라북도,남원,2020.09,13,20,0.002,0.031,0.008,0.3
11754,South Korea,전라북도,남원,2020.1,16,27,0.002,0.028,0.011,0.4
11755,South Korea,전라북도,남원,2020.11,17,28,0.002,0.022,0.015,0.4
11756,South Korea,전라북도,남원,2020.12,22,30,0.002,0.02,0.018,0.5
11757,South Korea,전라북도,남원,2021.01,24,35,0.002,0.022,0.018,0.5
11758,South Korea,전라북도,남원,2021.02,29,36,0.002,0.029,0.016,0.5
11759,South Korea,전라북도,남원,2021.03,31,56,0.002,0.036,0.013,0.5
11760,South Korea,전라북도,남원,2021.04,18,36,0.002,0.045,0.01,0.4
11761,South Korea,전라북도,남원,2021.05,18,43,0.003,0.045,0.008,0.3
11762,South Korea,전라북도,남원,2021.06,16,28,0.002,0.047,0.008,0.3
11763,South Korea,전라북도,남원,2021.07,9,17,0.002,0.027,0.007,0.3
11764,South Korea,전라북도,남원,2021.08,10,19,0.002,0.029,0.006,0.3
11765,South Korea,전라북도,남원,2021.09,7,16,0.002,0.031,0.006,0.3
11766,South Korea,전라북도,남원,2021.1,13,25,0.002,0.028,0.009,0.3
11767,South Korea,전라북도,남원,2021.11,19,32,0.002*,0.026*,0.012*,0.4*
11768,South Korea,전라북도,남원,2021.12,21*,32*,0.002,0.028,0.012,0.4
11769,South Korea,전라북도,남원,2022.01,25,32,0.002,0.03,0.013,0.5
11770,South Korea,전라북도,남원,2022.02,22,31,0.002,0.039,0.011,0.4
11771,South Korea,전라북도,남원,2022.03,21,38,0.002,0.041,0.01,0.4
11772,South Korea,전라북도,남원,2022.04,17,34,0.002,0.046,0.008,0.4
11773,South Korea,전라북도,남원,2022.05,16,31,0.002,0.055,0.007,0.3
11774,South Korea,전라북도,남원,2022.06,13,22,0.002,0.043,0.006,0.3
11775,South Korea,전라북도,남원,2022.07,14,20,0.002,0.035,0.005,0.3
11776,South Korea,전라북도,남원,2022.08,10,16*,0.002,0.032,0.004,0.2
11777,South Korea,전라북도,남원,2022.09,12,22*,0.002,0.032,0.005,0.2
11778,South Korea,전라북도,남원,2022.1,15,23,0.002,0.032,0.007,0.3
11779,South Korea,전라북도,남원,2022.11,24,38,0.002,0.028,0.01,0.3
11780,South Korea,전라북도,무주,2015.01,-,-,-,-,-,-
11781,South Korea,전라북도,무주,2015.02,-,-,-,-,-,-
11782,South Korea,전라북도,무주,2015.03,-,-,-,-,-,-
11783,South Korea,전라북도,무주,2015.04,-,-,-,-,-,-
11784,South Korea,전라북도,무주,2015.05,-,-,-,-,-,-
11785,South Korea,전라북도,무주,2015.06,-,-,-,-,-,-
11786,South Korea,전라북도,무주,2015.07,-,-,-,-,-,-
11787,South Korea,전라북도,무주,2015.08,-,-,-,-,-,-
11788,South Korea,전라북도,무주,2015.09,-,-,-,-,-,-
11789,South Korea,전라북도,무주,2015.1,-,-,-,-,-,-
11790,South Korea,전라북도,무주,2015.11,-,-,-,-,-,-
11791,South Korea,전라북도,무주,2015.12,-,-,-,-,-,-
11792,South Korea,전라북도,무주,2016.01,-,-,-,-,-,-
11793,South Korea,전라북도,무주,2016.02,-,-,-,-,-,-
11794,South Korea,전라북도,무주,2016.03,-,-,-,-,-,-
11795,South Korea,전라북도,무주,2016.04,-,-,-,-,-,-
11796,South Korea,전라북도,무주,2016.05,-,-,-,-,-,-
11797,South Korea,전라북도,무주,2016.06,-,-,-,-,-,-
11798,South Korea,전라북도,무주,2016.07,-,-,-,-,-,-
11799,South Korea,전라북도,무주,2016.08,-,-,-,-,-,-
11800,South Korea,전라북도,무주,2016.09,-,-,-,-,-,-
11801,South Korea,전라북도,무주,2016.1,-,-,-,-,-,-
11802,South Korea,전라북도,무주,2016.11,-,-,-,-,-,-
11803,South Korea,전라북도,무주,2016.12,-,-,-,-,-,-
11804,South Korea,전라북도,무주,2017.01,-,-,-,-,-,-
11805,South Korea,전라북도,무주,2017.02,-,-,-,-,-,-
11806,South Korea,전라북도,무주,2017.03,-,-,-,-,-,-
11807,South Korea,전라북도,무주,2017.04,-,-,-,-,-,-
11808,South Korea,전라북도,무주,2017.05,-,-,-,-,-,-
11809,South Korea,전라북도,무주,2017.06,-,-,-,-,-,-
11810,South Korea,전라북도,무주,2017.07,-,-,-,-,-,-
11811,South Korea,전라북도,무주,2017.08,-,-,-,-,-,-
11812,South Korea,전라북도,무주,2017.09,-,-,-,-,-,-
11813,South Korea,전라북도,무주,2017.1,-,-,-,-,-,-
11814,South Korea,전라북도,무주,2017.11,-,-,-,-,-,-
11815,South Korea,전라북도,무주,2017.12,-,-,-,-,-,-
11816,South Korea,전라북도,무주,2018.01,-,-,-,-,-,-
11817,South Korea,전라북도,무주,2018.02,-,-,-,-,-,-
11818,South Korea,전라북도,무주,2018.03,-,-,-,-,-,-
11819,South Korea,전라북도,무주,2018.04,-,-,-,-,-,-
11820,South Korea,전라북도,무주,2018.05,-,-,-,-,-,-
11821,South Korea,전라북도,무주,2018.06,-,-,-,-,-,-
11822,South Korea,전라북도,무주,2018.07,-,-,-,-,-,-
11823,South Korea,전라북도,무주,2018.08,10,16,0.002,0.035,0.005,0.3
11824,South Korea,전라북도,무주,2018.09,11,17,0.003,0.034,0.006,0.3
11825,South Korea,전라북도,무주,2018.1,13,21,0.003,0.029,0.007,0.3
11826,South Korea,전라북도,무주,2018.11,27,44,0.003,0.022,0.013,0.5
11827,South Korea,전라북도,무주,2018.12,23,35,0.004,0.021,0.014,0.5
11828,South Korea,전라북도,무주,2019.01,33,49,0.004,0.023,0.015,0.6
11829,South Korea,전라북도,무주,2019.02,32,49,0.004,0.031,0.013,0.5
11830,South Korea,전라북도,무주,2019.03,34,51,0.003,0.045,0.01,0.5
11831,South Korea,전라북도,무주,2019.04,15,31,0.003,0.044,0.007,0.4
11832,South Korea,전라북도,무주,2019.05,19,35,0.003,0.056,0.006,0.4
11833,South Korea,전라북도,무주,2019.06,19,26,0.003,0.047,0.005,0.3
11834,South Korea,전라북도,무주,2019.07,10,18,0.003,0.033,0.004,0.3
11835,South Korea,전라북도,무주,2019.08,9,18,0.004,0.027,0.004,0.3
11836,South Korea,전라북도,무주,2019.09,7,17,0.004,0.029,0.004,0.3
11837,South Korea,전라북도,무주,2019.1,10,19,0.002,0.023,0.007,0.4
11838,South Korea,전라북도,무주,2019.11,16,27,0.003,0.022,0.011,0.4
11839,South Korea,전라북도,무주,2019.12,22,27,0.003,0.019,0.013,0.5
11840,South Korea,전라북도,무주,2020.01,23,27,0.003,0.021,0.013,0.5
11841,South Korea,전라북도,무주,2020.02,20,26,0.003,0.03,0.01,0.4
11842,South Korea,전라북도,무주,2020.03,19,33,0.003,0.039,0.009,0.4
11843,South Korea,전라북도,무주,2020.04,18,35,0.004,0.047,0.007,0.3
11844,South Korea,전라북도,무주,2020.05,18,30,0.003,0.043,0.005,0.4
11845,South Korea,전라북도,무주,2020.06,22,33,0.003,0.043,0.004,0.5
11846,South Korea,전라북도,무주,2020.07,11,16,0.003*,0.028,0.004,0.3
11847,South Korea,전라북도,무주,2020.08,12,18,0.003,0.022,0.004,0.2
11848,South Korea,전라북도,무주,2020.09,11,15,0.003,0.033,0.004,0.3
11849,South Korea,전라북도,무주,2020.1,15,22,0.003,0.03,0.007,0.3
11850,South Korea,전라북도,무주,2020.11,17,25,0.004,0.024,0.01,0.4
11851,South Korea,전라북도,무주,2020.12,19,31,0.004,0.021,0.013,0.4
11852,South Korea,전라북도,무주,2021.01,19,35,0.005,0.024,0.012,0.4
11853,South Korea,전라북도,무주,2021.02,22,34,0.004,0.036,0.01,0.4
11854,South Korea,전라북도,무주,2021.03,21,57,0.003,0.037,0.01,0.3
11855,South Korea,전라북도,무주,2021.04,13,37,0.003,0.047,0.007,0.3
11856,South Korea,전라북도,무주,2021.05,14,46,0.002,0.043,0.006,0.3
11857,South Korea,전라북도,무주,2021.06,14,30,0.002,0.043,0.004,0.4
11858,South Korea,전라북도,무주,2021.07,8,21,0.002,0.028,0.004,0.3
11859,South Korea,전라북도,무주,2021.08,8,21,0.002,0.029,0.003,0.3
11860,South Korea,전라북도,무주,2021.09,5,17,0.003,0.032,0.004,0.3
11861,South Korea,전라북도,무주,2021.1,9,21,0.002,0.028,0.006,0.4
11862,South Korea,전라북도,무주,2021.11,13,29,0.003,0.028,0.009,0.4
11863,South Korea,전라북도,무주,2021.12,15,33,0.003,0.025,0.011,0.4
11864,South Korea,전라북도,무주,2022.01,21,39,0.004,0.024,0.013,0.5
11865,South Korea,전라북도,무주,2022.02,19,28,0.003,0.037,0.01,0.4
11866,South Korea,전라북도,무주,2022.03,18,32,0.003,0.039,0.009,0.4
11867,South Korea,전라북도,무주,2022.04,13,29,0.003,0.046,0.007,0.3
11868,South Korea,전라북도,무주,2022.05,13,27*,0.003,0.052,0.005,0.2
11869,South Korea,전라북도,무주,2022.06,12,21,0.002**,0.035,0.003,0.2
11870,South Korea,전라북도,무주,2022.07,12,22,0.003,0.026,0.003,0.3
11871,South Korea,전라북도,무주,2022.08,7,17,0.003,0.023,0.003,0.2
11872,South Korea,전라북도,무주,2022.09,7,16,0.002,0.025,0.004,0.2
11873,South Korea,전라북도,무주,2022.1,10,18,0.002,0.029,0.006,0.3
11874,South Korea,전라북도,무주,2022.11,18,30,0.002,0.028,0.008,0.3
11875,South Korea,전라북도,부안,2015.01,-,-,-,-,-,-
11876,South Korea,전라북도,부안,2015.02,-,-,-,-,-,-
11877,South Korea,전라북도,부안,2015.03,-,-,-,-,-,-
11878,South Korea,전라북도,부안,2015.04,-,-,-,-,-,-
11879,South Korea,전라북도,부안,2015.05,-,49,0.002,0.055,0.009,0.3
11880,South Korea,전라북도,부안,2015.06,-,48,0.002,0.055,0.006,0.4
11881,South Korea,전라북도,부안,2015.07,-,36,0.002,0.04,0.004,0.3
11882,South Korea,전라북도,부안,2015.08,25,36,0.002,0.037,0.006,0.3
11883,South Korea,전라북도,부안,2015.09,21,35,0.002,0.038,0.011,0.3
11884,South Korea,전라북도,부안,2015.1,37,59,0.002,0.031,0.011,0.4
11885,South Korea,전라북도,부안,2015.11,37,47,0.003,0.019,0.018,0.5
11886,South Korea,전라북도,부안,2015.12,39,51,0.004,0.017,0.02,0.5
11887,South Korea,전라북도,부안,2016.01,41,50,0.004,0.023,0.021,0.5
11888,South Korea,전라북도,부안,2016.02,31,47,0.004,0.035,0.014,0.4
11889,South Korea,전라북도,부안,2016.03,37,59,0.004,0.04,0.015,0.4
11890,South Korea,전라북도,부안,2016.04,36,71,0.003,0.049,0.013,0.5
11891,South Korea,전라북도,부안,2016.05,33,57,0.003,0.062,0.009,0.5
11892,South Korea,전라북도,부안,2016.06,33,47,0.004,0.052,0.006,0.5
11893,South Korea,전라북도,부안,2016.07,18,25,0.003,0.038,0.008,0.5
11894,South Korea,전라북도,부안,2016.08,21,34,0.003,0.043,0.006,0.5
11895,South Korea,전라북도,부안,2016.09,27,37,0.003,0.04,0.01,0.6
11896,South Korea,전라북도,부안,2016.1,24,43,0.003,0.026,0.019,0.5
11897,South Korea,전라북도,부안,2016.11,37,53,0.004,0.021,0.02,0.5
11898,South Korea,전라북도,부안,2016.12,33,44,0.004,0.023,0.02,0.4
11899,South Korea,전라북도,부안,2017.01,36,46,0.004,0.018,0.018,0.5
11900,South Korea,전라북도,부안,2017.02,29,40,0.004,0.037,0.014,0.5
11901,South Korea,전라북도,부안,2017.03,41,57,0.004,0.018,0.018,0.5
11902,South Korea,전라북도,부안,2017.04,30,61,0.003,0.055,0.011,0.4
11903,South Korea,전라북도,부안,2017.05,29,68,0.003,0.059,0.011,0.6
11904,South Korea,전라북도,부안,2017.06,25,43,0.003,0.062,0.008,0.6
11905,South Korea,전라북도,부안,2017.07,17,28,0.002,0.041,0.008,0.6
11906,South Korea,전라북도,부안,2017.08,14,26,0.003,0.039,0.01,0.6
11907,South Korea,전라북도,부안,2017.09,22,40,0.003,0.044,0.012,0.7
11908,South Korea,전라북도,부안,2017.1,21,44,0.003,0.032,0.015,0.6
11909,South Korea,전라북도,부안,2017.11,32,56,0.003,0.028,0.014,0.6
11910,South Korea,전라북도,부안,2017.12,31,45,0.003,0.026,0.017,0.7
11911,South Korea,전라북도,부안,2018.01,36,71,0.004,0.028,0.022,0.7
11912,South Korea,전라북도,부안,2018.02,30,73,0.004,0.037,0.019,0.6
11913,South Korea,전라북도,부안,2018.03,28,68,0.004,0.046,0.017,0.7
11914,South Korea,전라북도,부안,2018.04,23,58,0.006,0.05,0.015,0.6
11915,South Korea,전라북도,부안,2018.05,18,42,0.003,0.055,0.012,0.6
11916,South Korea,전라북도,부안,2018.06,22,41,0.003,0.055,0.011,0.6
11917,South Korea,전라북도,부안,2018.07,9*,23,0.003,0.028,0.008,0.5
11918,South Korea,전라북도,부안,2018.08,20,24,0.004,0.036,0.008,0.4
11919,South Korea,전라북도,부안,2018.09,12,28,0.003,0.037,0.01,0.4
11920,South Korea,전라북도,부안,2018.1,22,42,0.004,0.034,0.014,0.4
11921,South Korea,전라북도,부안,2018.11,37,69,0.005,0.026,0.02,0.5
11922,South Korea,전라북도,부안,2018.12,33,49,0.004,0.025,0.016,0.4
11923,South Korea,전라북도,부안,2019.01,44,61,0.005,0.027,0.016,0.6
11924,South Korea,전라북도,부안,2019.02,44,61,0.003,0.037,0.012,0.6
11925,South Korea,전라북도,부안,2019.03,51,73,0.003,0.048,0.012,0.6
11926,South Korea,전라북도,부안,2019.04,24,46,0.003,0.048,0.012,0.5
11927,South Korea,전라북도,부안,2019.05,29,59,0.003,0.062,0.012,0.5
11928,South Korea,전라북도,부안,2019.06,23,41,0.003,0.05,0.009,0.5
11929,South Korea,전라북도,부안,2019.07,16,33,0.003**,0.036,0.008,0.4
11930,South Korea,전라북도,부안,2019.08,15,35,0.002,0.036,0.008,0.6
11931,South Korea,전라북도,부안,2019.09,15,32,0.002,0.034,0.009,0.5
11932,South Korea,전라북도,부안,2019.1,20,40,0.002,0.032,0.013,0.5
11933,South Korea,전라북도,부안,2019.11,26,42,0.003,0.027,0.016,0.6
11934,South Korea,전라북도,부안,2019.12,27,33,0.003,0.027,0.015,0.6
11935,South Korea,전라북도,부안,2020.01,33,36,0.003,0.029,0.015,0.6
11936,South Korea,전라북도,부안,2020.02,27,33,0.002,0.034,0.013,0.6
11937,South Korea,전라북도,부안,2020.03,23,39,0.002,0.043,0.011,0.5
11938,South Korea,전라북도,부안,2020.04,18,40,0.002,0.051,0.01,0.5
11939,South Korea,전라북도,부안,2020.05,18,33,0.002,0.053,0.011,0.5
11940,South Korea,전라북도,부안,2020.06,20,34,0.003,0.055,0.011,0.5
11941,South Korea,전라북도,부안,2020.07,12,19,0.003,0.039,0.009,0.5
11942,South Korea,전라북도,부안,2020.08,13,23,0.002,0.025,0.007,0.3
11943,South Korea,전라북도,부안,2020.09,15,27,0.002,0.038,0.011,0.4
11944,South Korea,전라북도,부안,2020.1,22,42,0.003,0.034,0.016,0.4
11945,South Korea,전라북도,부안,2020.11,23,41,0.002,0.027,0.019,0.5
11946,South Korea,전라북도,부안,2020.12,22,35,0.002,0.025,0.02,0.4
11947,South Korea,전라북도,부안,2021.01,24,45*,0.002,0.027,0.018,0.4
11948,South Korea,전라북도,부안,2021.02,28,44,0.002,0.037,0.014,0.4
11949,South Korea,전라북도,부안,2021.03,34,85,0.002,0.043,0.013,0.4
11950,South Korea,전라북도,부안,2021.04,22,42,0.002,0.051,0.012,0.4*
11951,South Korea,전라북도,부안,2021.05,24,59,0.002,0.052,0.01,0.4
11952,South Korea,전라북도,부안,2021.06,25,31,0.002,0.054,0.009,0.5
11953,South Korea,전라북도,부안,2021.07,15,22,0.002,0.035,0.008,0.4
11954,South Korea,전라북도,부안,2021.08,14,22,0.002,0.033,0.008,0.3
11955,South Korea,전라북도,부안,2021.09,12,21,0.002,0.034,0.008,0.3
11956,South Korea,전라북도,부안,2021.1,21,38,0.002,0.032,0.012,0.4
11957,South Korea,전라북도,부안,2021.11,29,45,0.002,0.032,0.015,0.4
11958,South Korea,전라북도,부안,2021.12,29,41,0.002,0.027,0.016,0.4
11959,South Korea,전라북도,부안,2022.01,31,42,0.003,0.028,0.016,0.5
11960,South Korea,전라북도,부안,2022.02,30,42,0.002,0.04,0.013,0.4
11961,South Korea,전라북도,부안,2022.03,26,43,0.002,0.041,0.013,0.4
11962,South Korea,전라북도,부안,2022.04,24,43,0.002,0.049,0.011,0.4
11963,South Korea,전라북도,부안,2022.05,19,35,0.002,0.056,0.009,0.4
11964,South Korea,전라북도,부안,2022.06,14,21,0.002,0.042,0.006,0.4
11965,South Korea,전라북도,부안,2022.07,17,21,0.002,0.038,0.005,0.4
11966,South Korea,전라북도,부안,2022.08,11,20,0.002,0.03,0.005,0.3
11967,South Korea,전라북도,부안,2022.09,19,32,0.002,0.035,0.007,0.3
11968,South Korea,전라북도,부안,2022.1,19,37,0.002,0.033,0.009,0.4
11969,South Korea,전라북도,부안,2022.11,29,45,0.002,0.029,0.013,0.4
11970,South Korea,전라북도,순창,2015.01,-,-,-,-,-,-
11971,South Korea,전라북도,순창,2015.02,-,-,-,-,-,-
11972,South Korea,전라북도,순창,2015.03,-,-,-,-,-,-
11973,South Korea,전라북도,순창,2015.04,-,-,-,-,-,-
11974,South Korea,전라북도,순창,2015.05,-,-,-,-,-,-
11975,South Korea,전라북도,순창,2015.06,-,-,-,-,-,-
11976,South Korea,전라북도,순창,2015.07,-,-,-,-,-,-
11977,South Korea,전라북도,순창,2015.08,-,-,-,-,-,-
11978,South Korea,전라북도,순창,2015.09,-,-,-,-,-,-
11979,South Korea,전라북도,순창,2015.1,-,-,-,-,-,-
11980,South Korea,전라북도,순창,2015.11,-,-,-,-,-,-
11981,South Korea,전라북도,순창,2015.12,-,-,-,-,-,-
11982,South Korea,전라북도,순창,2016.01,-,-,-,-,-,-
11983,South Korea,전라북도,순창,2016.02,-,-,-,-,-,-
11984,South Korea,전라북도,순창,2016.03,-,-,-,-,-,-
11985,South Korea,전라북도,순창,2016.04,-,-,-,-,-,-
11986,South Korea,전라북도,순창,2016.05,-,-,-,-,-,-
11987,South Korea,전라북도,순창,2016.06,-,-,-,-,-,-
11988,South Korea,전라북도,순창,2016.07,-,-,-,-,-,-
11989,South Korea,전라북도,순창,2016.08,-,-,-,-,-,-
11990,South Korea,전라북도,순창,2016.09,-,-,-,-,-,-
11991,South Korea,전라북도,순창,2016.1,-,-,-,-,-,-
11992,South Korea,전라북도,순창,2016.11,-,-,-,-,-,-
11993,South Korea,전라북도,순창,2016.12,-,-,-,-,-,-
11994,South Korea,전라북도,순창,2017.01,-,-,-,-,-,-
11995,South Korea,전라북도,순창,2017.02,-,-,-,-,-,-
11996,South Korea,전라북도,순창,2017.03,-,-,-,-,-,-
11997,South Korea,전라북도,순창,2017.04,-,-,-,-,-,-
11998,South Korea,전라북도,순창,2017.05,-,-,-,-,-,-
11999,South Korea,전라북도,순창,2017.06,-,-,-,-,-,-
12000,South Korea,전라북도,순창,2017.07,-,-,-,-,-,-
12001,South Korea,전라북도,순창,2017.08,-,-,-,-,-,-
12002,South Korea,전라북도,순창,2017.09,-,-,-,-,-,-
12003,South Korea,전라북도,순창,2017.1,-,-,-,-,-,-
12004,South Korea,전라북도,순창,2017.11,-,-,-,-,-,-
12005,South Korea,전라북도,순창,2017.12,-,-,-,-,-,-
12006,South Korea,전라북도,순창,2018.01,-,-,-,-,-,-
12007,South Korea,전라북도,순창,2018.02,-,-,-,-,-,-
12008,South Korea,전라북도,순창,2018.03,-,-,-,-,-,-
