District,City,year,pm25,pm10,so2,o3,no2,co,AVG
경기도,구리,2011,28.913,51.167,0.004,0.019,0.031,0.6416666666666667,81.56
경기도,구리,2012,26.168,44.0,0.005,0.021,0.03,0.7333333333333334,81.71
경기도,구리,2013,27.823,50.167,0.004,0.025,0.028,0.6083333333333333,82.19
경기도,구리,2014,28.04,51.917,0.005,0.027,0.027,0.5166666666666667,82.46
경기도,구리,2015,30.545,52.182,0.005,0.027,0.027,0.4909090909090909,82.63
경기도,구리,2016,33.454,59.25,0.004,0.026,0.027,0.425,82.89
경기도,구리,2017,29.934,58.167,0.004,0.027,0.027,0.4083333333333332,83.63
경기도,구리,2018,23.788,42.667,0.003,0.024,0.025,0.3916666666666666,84.02
경기도,구리,2019,25.7,44.833,0.003,0.026,0.024,0.3999999999999999,84.4
경기도,구리,2020,20.762,37.333,0.003,0.027,0.019,0.3916666666666666,85.01
경기도,군포,2010,32.548,62.0,0.005,0.021,0.031,0.4666666666666666,82.1
경기도,군포,2011,30.05,56.833,0.005,0.021,0.035,0.5,82.54
경기도,군포,2012,26.424,49.583,0.005,0.023,0.032,0.4583333333333333,82.89
경기도,군포,2013,28.747,54.25,0.005,0.023,0.032,0.4833333333333333,83.39
경기도,군포,2014,29.675,56.667,0.004,0.024,0.033,0.4833333333333333,83.77
경기도,군포,2015,28.367,53.583,0.004,0.023,0.033,0.4833333333333333,84.25
경기도,군포,2016,26.852,50.917,0.005,0.027,0.03,0.4583333333333333,84.66
경기도,군포,2017,26.844,51.083,0.005,0.028,0.029,0.425,85.15
경기도,군포,2018,26.408,45.667,0.004,0.023,0.03,0.4583333333333333,85.36
경기도,군포,2019,24.769,49.833,0.004,0.028,0.026,0.475,85.57
경기도,김포,2010,33.892,61.5,0.005,0.024,0.025,0.65,81.31
경기도,김포,2011,33.718,61.167,0.005,0.025,0.026,0.6583333333333333,81.91
경기도,김포,2012,28.577,51.5,0.005,0.028,0.023,0.5750000000000001,82.37
경기도,김포,2013,29.694,54.417,0.005,0.028,0.024,0.5666666666666667,82.74
경기도,김포,2014,30.902,57.333,0.005,0.03,0.024,0.5666666666666667,83.09
경기도,김포,2015,27.548,56.167,0.005,0.027,0.023,0.5166666666666667,83.26
경기도,김포,2016,32.715,60.583,0.004,0.028,0.022,0.4833333333333333,83.82
경기도,김포,2017,28.196,63.25,0.004,0.031,0.02,0.425,84.23
경기도,김포,2018,23.939,42.833,0.004,0.027,0.019,0.3333333333333333,84.45
경기도,김포,2019,26.443,46.667,0.004,0.031,0.016,0.3916666666666666,84.77
경기도,김포,2020,22.785,40.583,0.003,0.031,0.014,0.4166666666666667,84.93
경기도,남양주,2010,29.031,50.417,0.005,0.02,0.026,0.625,80.69
경기도,남양주,2011,28.485,51.917,0.004,0.022,0.031,0.5916666666666667,81.13
경기도,남양주,2012,24.957,44.25,0.004,0.024,0.026,0.5499999999999999,81.35
경기도,남양주,2013,26.349,48.0,0.004,0.025,0.026,0.5166666666666667,81.58
경기도,남양주,2014,26.291,48.083,0.004,0.026,0.024,0.475,81.99
경기도,남양주,2015,26.607,48.167,0.004,0.025,0.023,0.5166666666666667,82.35
경기도,남양주,2016,24.984,44.833,0.003,0.025,0.023,0.5,82.93
경기도,남양주,2017,25.533,43.75,0.003,0.026,0.022,0.4666666666666666,83.31
경기도,남양주,2018,23.943,41.083,0.003,0.026,0.021,0.4416666666666666,83.69
경기도,남양주,2019,25.092,43.25,0.003,0.026,0.022,0.4916666666666667,83.97
경기도,남양주,2020,20.05,36.083,0.003,0.026,0.02,0.4166666666666667,84.32
경기도,동두천,2011,40.625,74.917,0.008,0.022,0.026,0.6,78.92
경기도,동두천,2012,33.836,61.667,0.008,0.024,0.021,0.4833333333333333,79.33
경기도,동두천,2013,35.13,64.333,0.006,0.025,0.02,0.5499999999999999,79.83
경기도,동두천,2014,33.643,63.417,0.006,0.031,0.019,0.4833333333333333,80.1
경기도,동두천,2015,34.252,64.545,0.006,0.03,0.016,0.4454545454545455,80.87
경기도,동두천,2016,30.495,55.5,0.005,0.026,0.018,0.4833333333333333,81.1
경기도,동두천,2017,33.377,55.0,0.005,0.03,0.019,0.5272727272727272,81.27
경기도,동두천,2018,24.264,42.917,0.004,0.031,0.016,0.4083333333333334,81.41
경기도,동두천,2019,25.628,43.167,0.004,0.03,0.016,0.4083333333333332,81.54
경기도,동두천,2020,19.427,34.25,0.004,0.027,0.014,0.4083333333333334,81.91
경기도,부천,2010,33.913,63.333,0.006,0.019,0.038,0.6083333333333333,80.90333333333334
경기도,부천,2011,32.257,60.25,0.006,0.019,0.036,0.55,81.26333333333334
경기도,부천,2012,28.535,51.75,0.006,0.022,0.032,0.5666666666666667,81.64666666666668
경기도,부천,2013,32.022,58.917,0.007,0.022,0.032,0.5583333333333333,81.97666666666666
경기도,부천,2014,31.028,57.083,0.007,0.022,0.032,0.5416666666666666,82.25333333333333
경기도,부천,2015,30.003,50.75,0.006,0.024,0.029,0.5416666666666666,81.83
경기도,부천,2016,26.766,58.0,0.006,0.024,0.029,0.4916666666666666,82.99333333333333
경기도,부천,2017,23.728,48.917,0.006,0.026,0.029,0.4833333333333333,83.41250000000001
경기도,부천,2018,27.509,48.667,0.004,0.022,0.027,0.5,83.515
경기도,부천,2019,31.948,55.0,0.005,0.025,0.028,0.5333333333333333,83.75
경기도,부천,2020,25.646,45.167,0.004,0.026,0.026,0.4833333333333333,83.95
경기도,성남,2010,29.59,54.417,0.005,0.018,0.033,0.5249999999999999,81.74666666666667
경기도,성남,2011,27.579,50.417,0.004,0.02,0.037,0.6083333333333333,82.11666666666666
경기도,성남,2012,25.223,44.583,0.005,0.021,0.033,0.6000000000000001,82.47333333333333
경기도,성남,2013,27.018,48.25,0.005,0.021,0.036,0.6333333333333333,82.72333333333333
경기도,성남,2014,28.101,51.667,0.005,0.022,0.037,0.6,82.89999999999999
경기도,성남,2015,21.179,50.667,0.005,0.021,0.036,0.6000000000000001,83.13
경기도,성남,2016,24.12,46.167,0.004,0.022,0.035,0.6,83.35
경기도,성남,2017,26.166,45.25,0.004,0.026,0.032,0.5666666666666667,83.60333333333334
경기도,성남,2018,24.196,42.333,0.004,0.023,0.031,0.5166666666666667,83.89333333333333
경기도,성남,2019,23.571,42.75,0.003,0.024,0.03,0.575,84.28666666666668
경기도,성남,2020,20.122,37.0,0.002,0.025,0.025,0.5416666666666666,84.60666666666667
경기도,수원,2010,29.134,51.833,0.005,0.019,0.036,0.6749999999999999,81.27250000000001
경기도,수원,2011,29.256,52.833,0.005,0.02,0.036,0.65,81.6125
경기도,수원,2012,25.976,45.833,0.005,0.022,0.035,0.6333333333333333,81.8275
경기도,수원,2013,28.122,50.333,0.006,0.022,0.035,0.6416666666666667,81.995
경기도,수원,2014,28.119,50.0,0.006,0.023,0.035,0.6833333333333332,82.27
경기도,수원,2015,25.357,48.333,0.005,0.023,0.034,0.625,82.6425
경기도,수원,2016,26.267,52.5,0.004,0.023,0.032,0.6333333333333333,83.03
경기도,수원,2017,25.963,47.833,0.004,0.027,0.032,0.5916666666666667,83.395
경기도,수원,2018,23.76,41.0,0.003,0.023,0.03,0.5833333333333334,83.7625
경기도,수원,2019,25.57,43.167,0.003,0.025,0.029,0.6,84.0425
경기도,수원,2020,20.913,38.167,0.003,0.026,0.025,0.5416666666666666,84.2675
경기도,시흥,2010,32.152,58.667,0.008,0.023,0.034,0.6083333333333333,80.27
경기도,시흥,2011,32.382,58.75,0.008,0.023,0.031,0.5833333333333334,80.49
경기도,시흥,2012,28.193,50.083,0.008,0.024,0.032,0.5916666666666667,80.73
경기도,시흥,2013,29.657,53.583,0.008,0.024,0.034,0.6,80.84
경기도,시흥,2014,31.251,57.75,0.008,0.025,0.036,0.6083333333333333,81.24
경기도,시흥,2015,29.932,54.583,0.007,0.025,0.034,0.6166666666666667,81.71
경기도,시흥,2016,28.658,52.417,0.007,0.027,0.034,0.6166666666666666,82.17
경기도,시흥,2017,27.584,52.083,0.007,0.029,0.032,0.5833333333333334,82.46
경기도,시흥,2018,28.409,48.833,0.005,0.024,0.03,0.5583333333333333,82.78
경기도,시흥,2019,30.68,53.5,0.004,0.027,0.029,0.5416666666666666,83.35
경기도,시흥,2020,23.6,41.167,0.004,0.028,0.024,0.4916666666666667,83.64
경기도,안산,2010,29.813,53.917,0.006,0.023,0.03,0.5666666666666667,80.54
경기도,안산,2011,30.212,55.333,0.006,0.023,0.031,0.5666666666666667,80.955
경기도,안산,2012,26.46,46.667,0.006,0.023,0.028,0.5666666666666667,81.27
경기도,안산,2013,28.499,51.25,0.006,0.024,0.031,0.6083333333333333,81.47500000000001
경기도,안산,2014,28.262,52.083,0.006,0.026,0.032,0.5666666666666667,81.64
경기도,안산,2015,25.936,51.917,0.005,0.026,0.031,0.525,82.08999999999999
경기도,안산,2016,28.716,51.917,0.005,0.025,0.03,0.4916666666666667,82.47
경기도,안산,2017,26.843,47.917,0.005,0.028,0.027,0.4833333333333333,82.66
경기도,안산,2018,24.184,41.667,0.005,0.025,0.026,0.4666666666666666,82.885
경기도,안산,2019,23.984,44.5,0.004,0.027,0.026,0.5083333333333333,83.145
경기도,안산,2020,19.093,37.167,0.003,0.027,0.023,0.4333333333333333,83.54
경기도,안성,2010,29.817,54.25,0.003,0.022,0.017,0.45,79.42
경기도,안성,2011,31.69,58.25,0.004,0.024,0.015,0.425,80.07
경기도,안성,2012,30.112,55.083,0.004,0.025,0.017,0.425,80.49
경기도,안성,2013,33.879,62.333,0.005,0.025,0.017,0.4833333333333333,80.95
경기도,안성,2014,32.144,59.5,0.005,0.025,0.016,0.4083333333333334,81.34
경기도,안성,2015,27.822,50.091,0.004,0.026,0.014,0.4090909090909091,81.84
경기도,안성,2016,28.561,50.5,0.004,0.025,0.014,0.3833333333333333,82.2
경기도,안성,2017,26.652,55.417,0.004,0.027,0.018,0.375,82.36
경기도,안성,2018,29.392,48.583,0.003,0.026,0.016,0.3916666666666666,82.76
경기도,안성,2019,28.354,47.083,0.003,0.032,0.018,0.5083333333333333,83.09
경기도,안성,2020,24.181,40.083,0.002,0.03,0.015,0.425,83.29
경기도,안양,2010,32.166,57.917,0.005,0.018,0.029,0.5833333333333334,82.135
경기도,안양,2011,30.472,55.583,0.005,0.019,0.033,0.5750000000000001,82.56
경기도,안양,2012,25.384,45.417,0.005,0.023,0.032,0.5583333333333333,82.86999999999999
경기도,안양,2013,27.02,49.833,0.005,0.022,0.034,0.5333333333333333,83.19
경기도,안양,2014,27.53,51.083,0.005,0.023,0.034,0.5166666666666667,83.46499999999999
경기도,안양,2015,26.305,48.167,0.005,0.021,0.034,0.5083333333333333,83.815
경기도,안양,2016,26.793,50.417,0.004,0.024,0.03,0.5,83.97500000000001
경기도,안양,2017,23.903,49.333,0.004,0.026,0.03,0.525,84.175
경기도,안양,2018,27.11,46.917,0.004,0.022,0.031,0.5083333333333333,84.54
경기도,안양,2019,25.04,47.833,0.004,0.024,0.029,0.5333333333333333,84.86
경기도,안양,2020,22.068,40.583,0.003,0.026,0.025,0.5333333333333333,85.05
경기도,양주,2010,34.683,62.167,0.008,0.024,0.019,0.5499999999999999,79.27
경기도,양주,2011,38.589,71.667,0.007,0.025,0.02,0.525,79.8
경기도,양주,2012,38.747,72.833,0.007,0.027,0.02,0.5166666666666667,80.28
경기도,양주,2013,39.142,72.75,0.006,0.025,0.022,0.5833333333333334,80.61
경기도,양주,2014,30.51,55.75,0.006,0.027,0.018,0.4666666666666667,81.04
경기도,양주,2015,29.476,54.273,0.005,0.032,0.017,0.4818181818181818,81.41
경기도,양주,2016,28.753,52.5,0.004,0.03,0.017,0.4916666666666667,81.79
경기도,양주,2017,29.706,52.917,0.004,0.031,0.017,0.475,82.29
경기도,양주,2018,26.776,46.417,0.004,0.032,0.013,0.3916666666666666,82.67
경기도,양주,2019,26.218,44.417,0.003,0.031,0.017,0.4166666666666667,83.02
경기도,양주,2020,20.336,35.25,0.003,0.029,0.015,0.4083333333333334,83.23
경기도,여주,2014,36.24,67.667,0.005,0.026,0.016,0.4666666666666666,81.95
경기도,여주,2015,31.771,57.364,0.005,0.025,0.016,0.4818181818181818,82.05
경기도,여주,2016,33.106,53.583,0.005,0.027,0.021,0.5166666666666667,82.25
경기도,여주,2017,28.982,56.833,0.004,0.026,0.021,0.4833333333333333,82.41
경기도,여주,2018,24.94,43.917,0.004,0.025,0.019,0.5083333333333333,82.31
경기도,여주,2019,29.664,45.417,0.004,0.026,0.019,0.5166666666666667,82.37
경기도,여주,2020,24.802,39.0,0.004,0.029,0.014,0.4666666666666666,82.67
경기도,오산,2010,36.16,66.583,0.005,0.018,0.027,0.5583333333333333,80.35
경기도,오산,2011,32.434,60.667,0.004,0.019,0.029,0.4833333333333333,80.91
경기도,오산,2012,28.115,52.167,0.005,0.023,0.028,0.4416666666666666,81.29
경기도,오산,2013,28.681,53.0,0.005,0.024,0.029,0.5083333333333333,81.57
경기도,오산,2014,28.817,54.25,0.005,0.025,0.031,0.5,81.91
경기도,오산,2015,28.504,53.0,0.004,0.025,0.03,0.5416666666666666,82.03
경기도,오산,2016,28.185,53.417,0.004,0.025,0.03,0.4833333333333333,82.39
경기도,오산,2017,28.692,49.0,0.004,0.026,0.029,0.4833333333333333,82.75
경기도,오산,2018,27.689,46.583,0.004,0.024,0.028,0.4583333333333333,82.94
경기도,오산,2019,26.821,45.25,0.004,0.026,0.028,0.475,83.25
경기도,오산,2020,19.827,34.833,0.003,0.026,0.024,0.4083333333333334,83.51
경기도,용인,2010,29.365,52.75,0.005,0.02,0.033,0.6166666666666667,82.2925
경기도,용인,2011,29.971,54.75,0.005,0.02,0.034,0.6000000000000001,82.87666666666667
경기도,용인,2012,28.257,51.167,0.005,0.022,0.032,0.5916666666666667,83.24
경기도,용인,2013,30.762,55.75,0.005,0.021,0.033,0.6333333333333333,83.62666666666667
경기도,용인,2014,31.206,57.083,0.006,0.023,0.032,0.625,83.90666666666667
경기도,용인,2015,29.919,54.333,0.005,0.022,0.033,0.625,84.12
경기도,용인,2016,27.716,49.333,0.005,0.021,0.03,0.5583333333333332,84.52000000000001
경기도,용인,2017,28.576,50.75,0.005,0.024,0.029,0.5833333333333334,84.88666666666667
경기도,용인,2018,25.086,42.667,0.004,0.021,0.029,0.5249999999999999,85.16666666666667
경기도,용인,2019,26.588,44.167,0.003,0.024,0.026,0.5416666666666666,85.50666666666667
경기도,의왕,2010,33.922,61.667,0.005,0.018,0.037,0.7333333333333334,81.93
경기도,의왕,2011,31.325,56.25,0.005,0.019,0.039,0.75,82.21
경기도,의왕,2012,28.246,50.333,0.005,0.021,0.037,0.6916666666666668,82.85
경기도,의왕,2013,30.311,54.167,0.005,0.02,0.036,0.7166666666666667,83.48
경기도,의왕,2014,30.985,56.167,0.006,0.021,0.036,0.6749999999999999,83.74
경기도,의왕,2015,28.116,50.667,0.005,0.021,0.036,0.6666666666666666,83.98
경기도,의왕,2016,26.616,49.667,0.004,0.022,0.035,0.6833333333333332,84.26
경기도,의왕,2017,25.811,49.417,0.004,0.025,0.033,0.625,84.56
경기도,의왕,2018,25.269,43.5,0.003,0.021,0.03,0.5833333333333334,84.93
경기도,의왕,2019,26.96,44.0,0.003,0.024,0.029,0.6083333333333333,85.05
경기도,의왕,2020,22.138,36.5,0.003,0.026,0.024,0.4583333333333333,85.41000000000001
경기도,의정부,2010,33.526,60.167,0.005,0.022,0.027,0.6749999999999999,80.53
경기도,의정부,2011,28.694,51.417,0.005,0.023,0.031,0.6416666666666667,80.94
경기도,의정부,2012,24.502,40.583,0.006,0.022,0.027,0.6583333333333333,81.43
경기도,의정부,2013,28.938,50.833,0.004,0.023,0.028,0.7000000000000001,81.68
경기도,의정부,2014,28.8,52.083,0.004,0.025,0.028,0.6166666666666667,82.03
경기도,의정부,2015,32.063,55.083,0.004,0.026,0.027,0.5166666666666667,82.34
경기도,의정부,2016,33.826,49.25,0.004,0.025,0.024,0.5083333333333333,82.73
경기도,의정부,2017,26.95,54.083,0.004,0.027,0.024,0.4583333333333333,82.99
경기도,의정부,2018,23.551,45.833,0.003,0.029,0.018,0.4583333333333333,83.18
경기도,의정부,2019,23.969,43.0,0.004,0.028,0.025,0.5666666666666667,83.48
경기도,의정부,2020,20.454,36.417,0.004,0.026,0.021,0.5333333333333333,83.73
경기도,이천,2010,38.194,71.5,0.004,0.018,0.021,0.4833333333333333,79.8
경기도,이천,2011,35.473,66.333,0.004,0.022,0.022,0.4916666666666667,80.21
경기도,이천,2012,32.592,60.75,0.005,0.025,0.021,0.475,80.75
경기도,이천,2013,35.439,66.667,0.005,0.025,0.022,0.5,81.11
경기도,이천,2014,35.64,68.0,0.006,0.026,0.023,0.4583333333333333,81.67
경기도,이천,2015,31.017,57.818,0.005,0.027,0.021,0.4545454545454545,82.02
경기도,이천,2016,31.06,57.25,0.004,0.025,0.02,0.4833333333333333,82.47
경기도,이천,2017,29.269,54.167,0.005,0.028,0.022,0.4333333333333333,82.81
경기도,이천,2018,27.35,46.167,0.004,0.025,0.021,0.425,83.03
경기도,이천,2019,28.262,45.917,0.004,0.028,0.018,0.5083333333333333,83.42
경기도,이천,2020,24.001,38.833,0.004,0.03,0.016,0.4583333333333333,83.78
경기도,파주,2010,35.239,62.667,0.006,0.02,0.023,0.6416666666666667,80.39
경기도,파주,2011,34.708,61.25,0.006,0.018,0.02,0.5916666666666667,80.8
경기도,파주,2012,31.978,55.583,0.006,0.023,0.018,0.6333333333333333,81.13
경기도,파주,2013,32.535,58.0,0.005,0.024,0.025,0.6833333333333332,81.59
경기도,파주,2014,31.285,57.083,0.005,0.028,0.022,0.6,81.88
경기도,파주,2015,31.304,57.5,0.005,0.03,0.023,0.625,82.13
경기도,파주,2016,31.325,57.75,0.004,0.027,0.023,0.6,82.42
경기도,파주,2017,29.457,52.25,0.004,0.029,0.022,0.5750000000000001,82.9
경기도,파주,2018,25.777,44.417,0.003,0.025,0.02,0.5499999999999999,83.19
경기도,파주,2019,28.486,48.5,0.003,0.028,0.021,0.5499999999999999,83.53
경기도,파주,2020,22.832,38.917,0.002,0.028,0.016,0.4833333333333333,83.77
경기도,평택,2010,34.338,64.75,0.004,0.022,0.022,0.45,79.88
경기도,평택,2011,32.618,61.583,0.005,0.024,0.022,0.4166666666666667,80.4
경기도,평택,2012,30.981,57.417,0.006,0.025,0.021,0.4333333333333333,80.85
경기도,평택,2013,35.275,66.083,0.006,0.025,0.019,0.4333333333333333,81.27
경기도,평택,2014,32.191,60.0,0.006,0.023,0.023,0.3999999999999999,81.6
경기도,평택,2015,32.812,61.75,0.006,0.026,0.024,0.4666666666666666,82.01
경기도,평택,2016,33.4,63.083,0.006,0.028,0.022,0.45,82.28
경기도,평택,2017,33.212,61.917,0.006,0.029,0.024,0.4916666666666667,82.7
경기도,평택,2018,30.321,54.583,0.005,0.026,0.023,0.4583333333333333,82.97
경기도,평택,2019,29.627,53.333,0.005,0.029,0.021,0.3999999999999999,83.23
경기도,평택,2020,22.481,41.75,0.004,0.029,0.019,0.4166666666666667,83.56
경기도,포천,2012,50.29,95.75,0.009,0.026,0.024,0.625,78.93
경기도,포천,2013,36.887,70.5,0.006,0.027,0.029,0.5583333333333333,79.34
경기도,포천,2014,33.881,66.5,0.005,0.029,0.032,0.5166666666666667,80.02
경기도,포천,2015,31.648,62.909,0.004,0.039,0.027,0.5272727272727272,80.53
경기도,포천,2016,29.294,55.083,0.004,0.028,0.018,0.5,80.91
경기도,포천,2017,28.922,48.167,0.004,0.032,0.018,0.475,81.17
경기도,포천,2018,24.995,40.583,0.004,0.031,0.013,0.4333333333333333,81.58
경기도,포천,2019,25.184,46.333,0.004,0.031,0.015,0.4666666666666666,81.96
경기도,포천,2020,20.159,40.25,0.003,0.029,0.013,0.4416666666666666,82.05
경기도,하남,2010,30.597,53.0,0.005,0.016,0.026,0.6,81.31
경기도,하남,2011,27.748,47.75,0.005,0.019,0.026,0.6,81.3
경기도,하남,2012,23.432,39.0,0.005,0.018,0.027,0.5666666666666667,81.57
경기도,하남,2013,23.409,38.417,0.005,0.018,0.028,0.6083333333333333,81.86
경기도,하남,2014,24.567,45.417,0.004,0.024,0.034,0.525,82.14
경기도,하남,2015,23.322,48.75,0.004,0.021,0.033,0.5166666666666667,82.44
경기도,하남,2016,22.212,52.25,0.004,0.02,0.035,0.5166666666666667,83.01
경기도,하남,2017,26.171,51.167,0.004,0.025,0.036,0.4833333333333333,83.6
경기도,하남,2018,22.217,48.417,0.004,0.021,0.032,0.4583333333333333,84.19
경기도,하남,2019,21.046,44.5,0.004,0.024,0.03,0.4916666666666667,84.68
경기도,하남,2020,16.535,34.083,0.002,0.023,0.025,0.4416666666666666,85.1
경기도,화성,2010,31.744,59.167,0.004,0.023,0.022,0.4583333333333333,80.67
경기도,화성,2011,30.325,56.417,0.004,0.022,0.023,0.425,81.19
경기도,화성,2012,27.337,50.0,0.005,0.025,0.021,0.4083333333333334,81.57
경기도,화성,2013,31.049,57.083,0.005,0.025,0.02,0.45,82.12
경기도,화성,2014,29.245,54.167,0.004,0.025,0.022,0.4416666666666666,82.43
경기도,화성,2015,29.63,55.167,0.005,0.027,0.023,0.475,82.76
경기도,화성,2016,29.675,56.167,0.005,0.028,0.022,0.3999999999999999,83.14
경기도,화성,2017,26.495,56.333,0.004,0.026,0.021,0.4083333333333334,83.6
경기도,화성,2018,26.499,46.417,0.004,0.026,0.02,0.4333333333333333,83.96
경기도,화성,2019,28.795,47.667,0.005,0.03,0.018,0.4666666666666666,84.27
경기도,화성,2020,22.686,39.167,0.004,0.031,0.017,0.45,84.57
경상남도,거제,2011,20.267,35.25,0.005,0.029,0.014,0.325,79.74
경상남도,거제,2012,22.589,41.25,0.004,0.034,0.012,0.35,80.11
경상남도,거제,2013,24.514,43.417,0.005,0.034,0.013,0.475,80.4
경상남도,거제,2014,23.456,43.083,0.004,0.035,0.015,0.4166666666666667,80.71
경상남도,거제,2015,25.1,43.167,0.006,0.036,0.017,0.45,81.23
경상남도,거제,2016,24.223,43.0,0.005,0.034,0.015,0.4666666666666666,81.81
경상남도,거제,2017,22.705,40.667,0.005,0.037,0.014,0.4833333333333333,82.02
경상남도,거제,2018,20.029,38.182,0.003,0.037,0.016,0.4818181818181818,82.49
경상남도,거제,2019,19.077,35.083,0.002,0.037,0.016,0.4916666666666667,82.78
경상남도,거제,2020,16.779,30.583,0.003,0.034,0.013,0.4333333333333333,83.22
경상남도,김해,2010,23.331,41.917,0.004,0.025,0.019,0.3583333333333333,78.92
경상남도,김해,2011,25.595,46.167,0.005,0.026,0.016,0.3666666666666667,79.3
경상남도,김해,2012,23.265,42.083,0.004,0.029,0.015,0.3416666666666666,79.73
경상남도,김해,2013,24.605,44.833,0.004,0.028,0.02,0.3999999999999999,80.22
경상남도,김해,2014,22.841,42.083,0.004,0.028,0.02,0.375,80.65
경상남도,김해,2015,19.317,41.833,0.004,0.028,0.019,0.425,81.04
경상남도,김해,2016,22.395,38.167,0.004,0.027,0.021,0.4166666666666667,81.48
경상남도,김해,2017,19.726,36.167,0.004,0.032,0.019,0.3916666666666666,82.01
경상남도,김해,2018,20.327,39.0,0.004,0.029,0.021,0.3999999999999999,82.34
경상남도,김해,2019,21.013,39.167,0.004,0.03,0.018,0.3583333333333333,82.6
경상남도,김해,2020,16.873,30.083,0.003,0.033,0.016,0.375,83.02
경상남도,밀양,2017,27.154,46.5,0.003,0.018,0.017,0.5,81.19
경상남도,밀양,2018,20.377,38.917,0.003,0.032,0.016,0.25,81.35
경상남도,밀양,2019,18.155,37.583,0.003,0.034,0.016,0.2749999999999999,81.53
경상남도,밀양,2020,18.16,33.5,0.003,0.032,0.014,0.2833333333333333,81.92
경상남도,사천,2013,22.806,40.0,0.005,0.032,0.016,0.475,79.99
경상남도,사천,2014,22.805,38.417,0.006,0.031,0.016,0.5333333333333333,80.43
경상남도,사천,2015,20.238,38.167,0.006,0.03,0.015,0.5083333333333333,80.82
경상남도,사천,2016,20.182,39.083,0.004,0.028,0.014,0.3666666666666667,81.77
경상남도,사천,2017,18.088,36.333,0.005,0.032,0.018,0.45,82.18
경상남도,사천,2018,16.66,34.5,0.005,0.033,0.014,0.4583333333333333,82.48
경상남도,사천,2019,17.256,32.667,0.004,0.034,0.014,0.4166666666666667,82.67
경상남도,사천,2020,14.645,28.25,0.004,0.034,0.012,0.3999999999999999,82.86
경상남도,양산,2010,21.932,37.917,0.004,0.024,0.023,0.475,79.26
경상남도,양산,2011,23.057,40.167,0.004,0.024,0.017,0.3833333333333333,79.72
경상남도,양산,2012,24.479,43.75,0.005,0.027,0.019,0.3999999999999999,80.05
경상남도,양산,2013,28.539,52.833,0.006,0.028,0.024,0.45,80.61
경상남도,양산,2014,26.667,49.25,0.005,0.026,0.024,0.425,81.07
경상남도,양산,2015,27.237,47.917,0.005,0.026,0.019,0.4166666666666667,81.34
경상남도,양산,2016,26.439,46.167,0.005,0.025,0.023,0.3999999999999999,81.86
경상남도,양산,2017,25.659,45.25,0.005,0.03,0.023,0.45,82.29
경상남도,양산,2018,22.41,44.75,0.005,0.03,0.021,0.5083333333333333,82.61
경상남도,양산,2019,20.739,40.833,0.004,0.031,0.02,0.4666666666666666,82.93
경상남도,양산,2020,18.205,33.5,0.004,0.032,0.018,0.4416666666666666,83.2
경상남도,진주,2010,26.39,45.833,0.005,0.022,0.018,0.45,80.37
경상남도,진주,2011,26.213,46.417,0.006,0.024,0.022,0.4583333333333333,80.81
경상남도,진주,2012,24.15,42.5,0.005,0.028,0.018,0.475,81.25
경상남도,진주,2013,26.893,48.5,0.005,0.03,0.021,0.5333333333333333,81.55
경상남도,진주,2014,28.664,52.583,0.005,0.03,0.02,0.5083333333333333,81.9
경상남도,진주,2015,27.567,50.583,0.004,0.029,0.019,0.5333333333333333,82.15
경상남도,진주,2016,26.127,47.917,0.004,0.03,0.018,0.5166666666666667,82.36
경상남도,진주,2017,22.221,43.917,0.005,0.033,0.016,0.525,82.65
경상남도,진주,2018,18.948,40.917,0.004,0.031,0.014,0.4833333333333333,83.0
경상남도,진주,2019,18.056,38.667,0.003,0.032,0.014,0.5,83.28
경상남도,진주,2020,15.576,30.583,0.004,0.032,0.013,0.4416666666666666,83.5
경상남도,창원,2010,25.65,45.917,0.004,0.027,0.02,0.4916666666666667,79.72
경상남도,창원,2011,25.29,46.333,0.004,0.028,0.02,0.4166666666666667,81.28666666666668
경상남도,창원,2012,23.593,42.333,0.005,0.032,0.02,0.4916666666666666,81.14166666666667
경상남도,창원,2013,26.875,48.833,0.006,0.033,0.024,0.5833333333333334,81.275
경상남도,창원,2014,26.754,48.917,0.005,0.031,0.023,0.5333333333333333,81.5
경상남도,창원,2015,26.186,45.667,0.004,0.029,0.021,0.4666666666666666,80.26
경상남도,창원,2016,25.687,46.167,0.004,0.029,0.021,0.475,81.974
경상남도,창원,2017,24.684,45.083,0.005,0.034,0.021,0.4666666666666667,82.24600000000001
경상남도,창원,2018,21.426,44.333,0.004,0.031,0.02,0.45,82.532
경상남도,창원,2019,19.73,40.167,0.004,0.032,0.02,0.4583333333333333,82.85
경상남도,창원,2020,16.308,28.583,0.003,0.032,0.017,0.4166666666666667,83.14
경상남도,통영,2017,25.266,42.0,0.002,0.012,0.016,0.45,80.99
경상남도,통영,2018,20.814,41.417,0.003,0.034,0.016,0.3166666666666666,81.24
경상남도,통영,2019,18.848,40.0,0.003,0.039,0.017,0.3416666666666666,81.5
경상남도,통영,2020,13.071,27.417,0.003,0.036,0.015,0.3,81.81
경상북도,경산,2012,18.693,33.333,0.005,0.033,0.021,0.3888888888888889,79.97
경상북도,경산,2013,23.088,41.417,0.005,0.028,0.023,0.4416666666666666,80.4
경상북도,경산,2014,26.01,47.333,0.005,0.028,0.023,0.4583333333333333,80.89
